epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
166,4567.9,2.12255,2.38153,1.81848,0.25681,0.4476,0.30903,0.10765,2.65643,2.45216,1.86441,0.0083665,0.0083665,0.0083665
167,4595.51,2.16523,2.39155,1.83457,0.35282,0.3795,0.31062,0.11342,2.66437,2.52263,1.85272,0.0083566,0.0083566,0.0083566
168,4622.74,2.09666,2.35304,1.83424,0.29329,0.31866,0.27059,0.0999,2.65503,2.52076,1.86313,0.0083467,0.0083467,0.0083467
169,4650.38,2.09791,2.34207,1.80695,0.4183,0.35727,0.3192,0.11118,2.66223,2.52369,1.83712,0.0083368,0.0083368,0.0083368
170,4677.81,2.15075,2.46311,1.87835,0.28275,0.41122,0.3066,0.11192,2.70528,2.48956,1.85506,0.0083269,0.0083269,0.0083269
171,4705.13,2.12778,2.37406,1.83548,0.48345,0.35237,0.35965,0.118,2.69999,2.46448,1.82497,0.008317,0.008317,0.008317
172,4732.47,2.14877,2.39012,1.85987,0.46415,0.36586,0.32622,0.11029,2.6815,2.4109,1.85589,0.0083071,0.0083071,0.0083071
173,4759.75,2.10956,2.37886,1.82173,0.31207,0.43457,0.34117,0.11808,2.62557,2.43358,1.82026,0.0082972,0.0082972,0.0082972
174,4787.33,2.11184,2.40236,1.82591,0.44323,0.3784,0.37844,0.12552,2.66674,2.45976,1.84726,0.0082873,0.0082873,0.0082873
175,4814.81,2.15715,2.3867,1.84061,0.41464,0.36539,0.33905,0.11278,2.66009,2.46885,1.815,0.0082774,0.0082774,0.0082774
176,4842.4,2.11518,2.41084,1.82906,0.4342,0.33815,0.33762,0.11077,2.71032,2.53281,1.85276,0.0082675,0.0082675,0.0082675
177,4869.8,2.14975,2.35674,1.80192,0.36262,0.42844,0.34873,0.11518,2.72639,2.49042,1.85615,0.0082576,0.0082576,0.0082576
178,4897.27,2.11064,2.39448,1.82522,0.37309,0.37034,0.34941,0.12385,2.71405,2.52972,1.87871,0.0082477,0.0082477,0.0082477
179,4924.59,2.09414,2.39056,1.83689,0.36517,0.3951,0.34696,0.11147,2.76713,2.50181,1.89071,0.0082378,0.0082378,0.0082378
180,4951.89,2.08145,2.30652,1.82328,0.35861,0.404,0.35335,0.11553,2.71182,2.51263,1.85172,0.0082279,0.0082279,0.0082279
181,4979.35,2.07456,2.34499,1.79132,0.40085,0.38731,0.35243,0.1199,2.69129,2.47834,1.85147,0.008218,0.008218,0.008218
182,5006.87,2.0507,2.28789,1.80629,0.33529,0.42116,0.34302,0.11375,2.69348,2.50533,1.86285,0.0082081,0.0082081,0.0082081
183,5034.4,2.03889,2.25494,1.78553,0.4251,0.41799,0.3562,0.12309,2.70433,2.50673,1.87552,0.0081982,0.0081982,0.0081982
184,5061.7,2.11402,2.34833,1.81748,0.33184,0.45067,0.32109,0.11278,2.76295,2.55613,1.86068,0.0081883,0.0081883,0.0081883
185,5088.93,2.07817,2.37515,1.8046,0.41151,0.40432,0.36169,0.11815,2.74178,2.44447,1.89584,0.0081784,0.0081784,0.0081784
186,5116.24,2.12674,2.37725,1.81781,0.37529,0.40738,0.35815,0.11789,2.66314,2.53355,1.84776,0.0081685,0.0081685,0.0081685
187,5143.63,2.08039,2.26507,1.753,0.44817,0.32501,0.34462,0.11891,2.67514,2.51759,1.85092,0.0081586,0.0081586,0.0081586
188,5171.21,2.08072,2.34585,1.80785,0.39719,0.38777,0.35456,0.12971,2.7118,2.50681,1.88196,0.0081487,0.0081487,0.0081487
189,5198.72,2.13367,2.32833,1.80746,0.36589,0.41281,0.39972,0.12862,2.69765,2.43343,1.86351,0.0081388,0.0081388,0.0081388
190,5226.28,2.03974,2.27383,1.77925,0.44554,0.38899,0.35828,0.12559,2.73189,2.50774,1.87204,0.0081289,0.0081289,0.0081289
191,5253.55,2.08186,2.3065,1.77891,0.56824,0.3385,0.32529,0.1132,2.72489,2.56336,1.86452,0.008119,0.008119,0.008119
192,5280.86,2.07152,2.3153,1.79198,0.42242,0.3992,0.36005,0.11753,2.67684,2.45951,1.85656,0.0081091,0.0081091,0.0081091
193,5308.19,2.08694,2.33992,1.79065,0.33598,0.39897,0.36666,0.12008,2.66114,2.46218,1.84814,0.0080992,0.0080992,0.0080992
194,5335.48,2.03778,2.25336,1.78679,0.38344,0.41459,0.35489,0.11221,2.68862,2.47376,1.83893,0.0080893,0.0080893,0.0080893
195,5363.07,2.13458,2.3102,1.7937,0.38284,0.38063,0.33835,0.11588,2.71243,2.45718,1.8685,0.0080794,0.0080794,0.0080794
196,5390.38,2.08034,2.28748,1.79863,0.33012,0.44751,0.32988,0.1166,2.67716,2.42617,1.87518,0.0080695,0.0080695,0.0080695
197,5418,2.08981,2.35787,1.79727,0.35922,0.37903,0.33391,0.12001,2.70751,2.47752,1.85309,0.0080596,0.0080596,0.0080596
198,5445.37,2.09289,2.24253,1.76652,0.44251,0.4002,0.36242,0.12586,2.64313,2.42519,1.83209,0.0080497,0.0080497,0.0080497
199,5472.62,2.05239,2.28094,1.79089,0.3969,0.39613,0.36638,0.11936,2.666,2.49736,1.85388,0.0080398,0.0080398,0.0080398
200,5499.92,2.04462,2.34596,1.79672,0.49619,0.39068,0.36517,0.12978,2.63315,2.42428,1.81493,0.0080299,0.0080299,0.0080299
201,5527.15,2.02456,2.27114,1.78085,0.4621,0.38293,0.35254,0.12239,2.66604,2.45064,1.82265,0.00802,0.00802,0.00802
202,5554.61,2.08708,2.25342,1.75661,0.40204,0.41185,0.36974,0.12517,2.60539,2.38528,1.8279,0.0080101,0.0080101,0.0080101
203,5582.01,2.08685,2.3521,1.81152,0.33743,0.4194,0.30279,0.10928,2.63823,2.56516,1.8364,0.0080002,0.0080002,0.0080002
204,5609.6,2.05805,2.32423,1.75792,0.3917,0.41485,0.36077,0.1219,2.6442,2.47098,1.83003,0.0079903,0.0079903,0.0079903
205,5637,2.01231,2.23372,1.75532,0.47832,0.43451,0.36682,0.12849,2.63705,2.50172,1.83621,0.0079804,0.0079804,0.0079804
206,5664.4,2.08223,2.3144,1.75825,0.47942,0.37325,0.37091,0.12471,2.64628,2.46559,1.85014,0.0079705,0.0079705,0.0079705
207,5691.73,2.03227,2.2562,1.76441,0.3924,0.39819,0.36376,0.12042,2.64857,2.4854,1.8392,0.0079606,0.0079606,0.0079606
208,5718.95,2.05812,2.22958,1.7815,0.39345,0.39926,0.35682,0.12333,2.66218,2.45679,1.86976,0.0079507,0.0079507,0.0079507
209,5746.39,2.08633,2.29464,1.78327,0.35908,0.42758,0.36684,0.13549,2.64913,2.46105,1.84379,0.0079408,0.0079408,0.0079408
210,5773.92,2.09725,2.26773,1.79031,0.4179,0.40609,0.34173,0.12424,2.68196,2.42029,1.85131,0.0079309,0.0079309,0.0079309
211,5801.4,2.07878,2.31769,1.7825,0.55185,0.40314,0.37747,0.11798,2.67792,2.38204,1.87196,0.007921,0.007921,0.007921
212,5828.65,2.05591,2.24401,1.7674,0.41115,0.38877,0.38474,0.12355,2.65937,2.41233,1.84927,0.0079111,0.0079111,0.0079111
213,5855.98,2.07313,2.28201,1.78109,0.40266,0.43853,0.37534,0.11948,2.62003,2.38734,1.80756,0.0079012,0.0079012,0.0079012
214,5883.35,2.04531,2.25988,1.78021,0.35635,0.44717,0.33697,0.11803,2.63497,2.42764,1.82736,0.0078913,0.0078913,0.0078913
215,5910.57,2.01329,2.18493,1.72255,0.47523,0.41996,0.39013,0.13059,2.65251,2.44243,1.84554,0.0078814,0.0078814,0.0078814
216,5938.02,2.04072,2.27639,1.7941,0.36534,0.42679,0.36378,0.12886,2.64266,2.37205,1.84749,0.0078715,0.0078715,0.0078715
217,5965.44,2.01915,2.23143,1.7668,0.51231,0.3726,0.37613,0.13028,2.61267,2.37699,1.85841,0.0078616,0.0078616,0.0078616
218,5992.97,2.05613,2.24708,1.75921,0.36202,0.42128,0.33554,0.12423,2.61701,2.35522,1.82058,0.0078517,0.0078517,0.0078517
219,6020.36,2.03272,2.22774,1.73079,0.5169,0.34729,0.35738,0.12568,2.6372,2.40744,1.83949,0.0078418,0.0078418,0.0078418
220,6047.68,2.06426,2.26454,1.79218,0.49175,0.41447,0.43686,0.13829,2.63962,2.44345,1.8448,0.0078319,0.0078319,0.0078319
221,6074.99,2.0129,2.24667,1.75765,0.49849,0.3978,0.43056,0.13989,2.65943,2.3701,1.86609,0.007822,0.007822,0.007822
222,6102.21,2.03861,2.25764,1.76762,0.41948,0.39042,0.36599,0.12812,2.65085,2.40365,1.85384,0.0078121,0.0078121,0.0078121
223,6129.75,2.05266,2.25429,1.7326,0.42749,0.35942,0.34687,0.12312,2.66519,2.47737,1.87563,0.0078022,0.0078022,0.0078022
224,6156.99,2.05973,2.27417,1.76204,0.43845,0.40285,0.36718,0.12494,2.63969,2.48717,1.84538,0.0077923,0.0077923,0.0077923
225,6184.55,2.05611,2.30461,1.788,0.39197,0.40493,0.34763,0.11905,2.59464,2.38636,1.83015,0.0077824,0.0077824,0.0077824
226,6211.95,2.05075,2.3074,1.76791,0.33703,0.46708,0.36628,0.12782,2.66934,2.3827,1.82327,0.0077725,0.0077725,0.0077725
227,6239.27,2.00166,2.20823,1.73567,0.32089,0.42384,0.33417,0.13107,2.60921,2.37446,1.8122,0.0077626,0.0077626,0.0077626
228,6266.57,2.04472,2.25679,1.77112,0.40831,0.43859,0.38882,0.12768,2.64641,2.39601,1.84654,0.0077527,0.0077527,0.0077527
229,6293.77,2.03813,2.18522,1.76868,0.39947,0.43978,0.37807,0.12617,2.61342,2.40147,1.82085,0.0077428,0.0077428,0.0077428
230,6321.2,2.04252,2.25076,1.75628,0.39843,0.43739,0.39136,0.13272,2.62917,2.38779,1.84476,0.0077329,0.0077329,0.0077329
231,6348.61,2.03555,2.25517,1.7496,0.44667,0.43221,0.39128,0.13364,2.61454,2.3579,1.8236,0.007723,0.007723,0.007723
232,6376.22,2.00392,2.18897,1.73644,0.50343,0.38739,0.40445,0.13354,2.62997,2.39716,1.80067,0.0077131,0.0077131,0.0077131
233,6403.62,2.06747,2.23288,1.75515,0.51592,0.39453,0.41218,0.13166,2.64967,2.45126,1.82379,0.0077032,0.0077032,0.0077032
234,6431.06,2.0066,2.22792,1.7542,0.54299,0.35268,0.42804,0.13877,2.63343,2.3888,1.83323,0.0076933,0.0076933,0.0076933
235,6458.36,1.99617,2.18895,1.73768,0.39132,0.47561,0.39085,0.12447,2.63279,2.44405,1.82951,0.0076834,0.0076834,0.0076834
236,6485.59,2.01866,2.17942,1.73841,0.46558,0.43435,0.38954,0.13109,2.64017,2.42543,1.84393,0.0076735,0.0076735,0.0076735
237,6513.01,2.05809,2.24522,1.7802,0.51273,0.36239,0.40919,0.12612,2.63449,2.38396,1.82858,0.0076636,0.0076636,0.0076636
238,6540.47,2.01571,2.19356,1.73054,0.39136,0.38847,0.38425,0.12653,2.62915,2.38765,1.84357,0.0076537,0.0076537,0.0076537
239,6568,2.01664,2.21177,1.74257,0.38061,0.43971,0.3952,0.12252,2.6653,2.33337,1.83789,0.0076438,0.0076438,0.0076438
240,6595.35,2.03513,2.27559,1.7322,0.53863,0.38064,0.40917,0.12632,2.6455,2.39822,1.83828,0.0076339,0.0076339,0.0076339
241,6622.67,2.02871,2.24275,1.76464,0.43618,0.45852,0.4079,0.12618,2.66979,2.39157,1.84052,0.007624,0.007624,0.007624
242,6649.99,2.01382,2.16259,1.75274,0.4025,0.41901,0.36544,0.12289,2.65872,2.40896,1.86036,0.0076141,0.0076141,0.0076141
243,6677.2,1.94472,2.11349,1.71002,0.41881,0.40499,0.3631,0.12858,2.60625,2.35746,1.82588,0.0076042,0.0076042,0.0076042
244,6704.68,2.04148,2.19884,1.74986,0.45553,0.39652,0.42973,0.13809,2.61915,2.37381,1.81517,0.0075943,0.0075943,0.0075943
245,6732.14,2.0122,2.14974,1.72548,0.56841,0.38198,0.39946,0.1339,2.60613,2.37619,1.81768,0.0075844,0.0075844,0.0075844
246,6759.73,1.96428,2.12728,1.70207,0.4007,0.39891,0.34929,0.12485,2.62483,2.34788,1.80644,0.0075745,0.0075745,0.0075745
247,6787.04,2.00433,2.16434,1.74863,0.46413,0.38681,0.33774,0.11443,2.67164,2.34967,1.87462,0.0075646,0.0075646,0.0075646
248,6814.37,1.93569,2.12566,1.70375,0.35505,0.45432,0.35927,0.12217,2.6312,2.35251,1.84105,0.0075547,0.0075547,0.0075547
249,6841.65,2.01647,2.18469,1.73809,0.40016,0.39563,0.35559,0.11863,2.64445,2.35069,1.84522,0.0075448,0.0075448,0.0075448
250,6868.89,2.01931,2.14217,1.73326,0.54446,0.41154,0.37372,0.12284,2.66265,2.38602,1.84882,0.0075349,0.0075349,0.0075349
251,6896.41,1.99482,2.21968,1.73569,0.52054,0.37978,0.3991,0.12532,2.64823,2.34901,1.8387,0.007525,0.007525,0.007525
252,6923.65,2.00447,2.14249,1.71916,0.51788,0.39918,0.39284,0.12502,2.64963,2.34278,1.83492,0.0075151,0.0075151,0.0075151
253,6951.35,2.06198,2.21015,1.75797,0.46783,0.43959,0.4212,0.13449,2.64754,2.29641,1.83002,0.0075052,0.0075052,0.0075052
254,6978.76,1.96479,2.17406,1.73911,0.3805,0.4945,0.36528,0.1268,2.64936,2.39025,1.83559,0.0074953,0.0074953,0.0074953
255,7006.05,1.96561,2.17041,1.72625,0.38218,0.43954,0.36308,0.13174,2.62547,2.37169,1.81792,0.0074854,0.0074854,0.0074854
256,7033.36,2.00164,2.13422,1.71742,0.3898,0.45837,0.39134,0.13371,2.60692,2.3383,1.82022,0.0074755,0.0074755,0.0074755
257,7060.56,1.92927,2.11322,1.71612,0.38687,0.45009,0.37668,0.12445,2.60872,2.36783,1.83931,0.0074656,0.0074656,0.0074656
258,7088.09,1.97192,2.097,1.70688,0.35773,0.45148,0.38461,0.12431,2.65297,2.38318,1.86288,0.0074557,0.0074557,0.0074557
259,7115.62,1.96437,2.1614,1.72747,0.42932,0.42769,0.42044,0.13473,2.63221,2.34827,1.85147,0.0074458,0.0074458,0.0074458
260,7143.29,1.99356,2.18359,1.70789,0.48841,0.41216,0.38655,0.12729,2.64199,2.39533,1.84272,0.0074359,0.0074359,0.0074359
261,7170.72,1.99419,2.14716,1.72228,0.54595,0.42306,0.43471,0.13635,2.64003,2.36972,1.84728,0.007426,0.007426,0.007426
262,7198.16,1.99935,2.14104,1.71401,0.45935,0.4194,0.37302,0.12507,2.64505,2.43615,1.81892,0.0074161,0.0074161,0.0074161
263,7225.46,1.96566,2.10824,1.71098,0.38972,0.41569,0.37701,0.13084,2.62557,2.36479,1.82352,0.0074062,0.0074062,0.0074062
264,7252.65,1.96754,2.12448,1.71062,0.37249,0.43952,0.36993,0.13389,2.63201,2.31872,1.81321,0.0073963,0.0073963,0.0073963
265,7280.09,1.93962,2.03977,1.65458,0.35172,0.43062,0.3664,0.14034,2.61455,2.33882,1.80981,0.0073864,0.0073864,0.0073864
266,7307.59,1.97921,2.12929,1.72656,0.39014,0.44566,0.35341,0.13619,2.6402,2.32795,1.82815,0.0073765,0.0073765,0.0073765
267,7335.16,1.97628,2.09747,1.72614,0.41145,0.4506,0.39986,0.12869,2.65252,2.38091,1.84151,0.0073666,0.0073666,0.0073666
268,7362.44,1.94169,2.10103,1.68615,0.36357,0.42888,0.36558,0.12486,2.63472,2.35043,1.83066,0.0073567,0.0073567,0.0073567
269,7389.8,1.94526,2.09292,1.70181,0.56255,0.38717,0.41271,0.13304,2.62555,2.32278,1.83381,0.0073468,0.0073468,0.0073468
270,7417.14,1.95612,2.10392,1.68919,0.44677,0.42001,0.40155,0.12786,2.65217,2.42095,1.80317,0.0073369,0.0073369,0.0073369
271,7444.37,1.98733,2.1368,1.74697,0.42748,0.4842,0.38955,0.12864,2.63362,2.38355,1.83562,0.007327,0.007327,0.007327
272,7471.86,1.94023,2.05989,1.68052,0.50207,0.46176,0.41482,0.13791,2.61899,2.32882,1.78939,0.0073171,0.0073171,0.0073171
273,7499.42,1.95234,2.09452,1.68773,0.4756,0.45186,0.4052,0.13918,2.6018,2.35716,1.78918,0.0073072,0.0073072,0.0073072
274,7527.03,1.95006,2.08889,1.65937,0.34384,0.4857,0.38701,0.1317,2.61668,2.35367,1.81838,0.0072973,0.0072973,0.0072973
275,7554.42,1.94155,2.04886,1.69476,0.43296,0.44068,0.41692,0.13056,2.60009,2.27883,1.80545,0.0072874,0.0072874,0.0072874
276,7581.84,1.98893,2.16479,1.70151,0.56407,0.38631,0.39751,0.13203,2.62045,2.37468,1.82875,0.0072775,0.0072775,0.0072775
277,7609.18,1.93633,2.09148,1.68141,0.48492,0.41474,0.40947,0.13983,2.5889,2.36189,1.7887,0.0072676,0.0072676,0.0072676
278,7636.42,1.95954,2.10854,1.69096,0.50089,0.39962,0.38249,0.12894,2.59977,2.31743,1.79846,0.0072577,0.0072577,0.0072577
279,7664.04,1.95093,2.11299,1.72704,0.49509,0.4045,0.39495,0.12815,2.62374,2.36842,1.80758,0.0072478,0.0072478,0.0072478
280,7691.3,1.92219,2.09525,1.68465,0.44484,0.42045,0.37117,0.12759,2.61323,2.31592,1.8045,0.0072379,0.0072379,0.0072379
281,7718.99,1.95844,2.10419,1.68793,0.44385,0.40957,0.35125,0.12386,2.62516,2.37216,1.81248,0.007228,0.007228,0.007228
282,7746.46,1.95467,2.06322,1.70534,0.42585,0.42412,0.38798,0.13396,2.58931,2.37169,1.81342,0.0072181,0.0072181,0.0072181
283,7773.84,1.98835,2.14964,1.70178,0.38994,0.40238,0.38213,0.13583,2.59807,2.31439,1.78988,0.0072082,0.0072082,0.0072082
284,7801.3,1.94464,2.07735,1.66448,0.45577,0.46774,0.40276,0.13182,2.62976,2.31287,1.81753,0.0071983,0.0071983,0.0071983
285,7828.62,1.94922,2.06226,1.6989,0.58478,0.40229,0.39546,0.14283,2.5971,2.32649,1.81382,0.0071884,0.0071884,0.0071884
286,7856.21,1.92938,2.06456,1.68146,0.49731,0.40448,0.37734,0.14533,2.61754,2.27749,1.82138,0.0071785,0.0071785,0.0071785
287,7883.68,1.96818,2.11954,1.70345,0.46092,0.4198,0.39885,0.14737,2.64236,2.32514,1.8418,0.0071686,0.0071686,0.0071686
288,7911.32,1.95027,2.03081,1.64357,0.55053,0.4122,0.38936,0.1366,2.65214,2.34067,1.81808,0.0071587,0.0071587,0.0071587
289,7938.71,1.95958,2.08935,1.67917,0.41479,0.41551,0.38146,0.13222,2.65668,2.35318,1.83558,0.0071488,0.0071488,0.0071488
290,7966.08,1.93229,2.04098,1.69869,0.44959,0.3943,0.38568,0.13932,2.5954,2.29388,1.80799,0.0071389,0.0071389,0.0071389
291,7993.38,1.91768,2.06649,1.67818,0.3789,0.44686,0.37939,0.14023,2.58575,2.28227,1.81495,0.007129,0.007129,0.007129
292,8020.72,1.92016,2.04115,1.69122,0.37942,0.46892,0.39154,0.1487,2.59879,2.26661,1.80277,0.0071191,0.0071191,0.0071191
293,8048.31,1.86775,1.93624,1.65505,0.42585,0.45876,0.4022,0.14733,2.64407,2.30535,1.81544,0.0071092,0.0071092,0.0071092
294,8075.79,1.94481,2.07659,1.66803,0.38979,0.47703,0.38779,0.13964,2.65382,2.33031,1.82747,0.0070993,0.0070993,0.0070993
295,8103.38,1.93335,2.06805,1.69386,0.52041,0.42571,0.39724,0.14627,2.67495,2.36398,1.83581,0.0070894,0.0070894,0.0070894
296,8130.71,1.85778,1.97997,1.63813,0.48771,0.39711,0.38662,0.14531,2.64982,2.29945,1.83759,0.0070795,0.0070795,0.0070795
297,8158.04,1.93693,2.05982,1.66333,0.3717,0.47579,0.38074,0.14289,2.61544,2.2667,1.85121,0.0070696,0.0070696,0.0070696
298,8185.41,1.88346,1.97751,1.65983,0.43817,0.44484,0.37852,0.13854,2.62618,2.34647,1.85679,0.0070597,0.0070597,0.0070597
299,8212.71,1.9462,2.06639,1.68953,0.38378,0.48591,0.38744,0.1455,2.63316,2.32652,1.84691,0.0070498,0.0070498,0.0070498
300,8240.26,1.93416,2.05065,1.65619,0.40659,0.47831,0.38764,0.14456,2.6422,2.28818,1.82882,0.0070399,0.0070399,0.0070399
301,8267.7,1.89452,2.0106,1.68052,0.52928,0.41161,0.41186,0.14984,2.62549,2.2986,1.81752,0.00703,0.00703,0.00703
302,8295.25,1.91381,2.06308,1.67562,0.42494,0.47169,0.42965,0.14547,2.63081,2.27176,1.82351,0.0070201,0.0070201,0.0070201
303,8322.54,1.8639,1.9581,1.649,0.41836,0.46991,0.40835,0.14526,2.61478,2.25987,1.82806,0.0070102,0.0070102,0.0070102
304,8349.86,1.9053,2.0123,1.63926,0.49734,0.43786,0.41398,0.13832,2.62083,2.28345,1.82311,0.0070003,0.0070003,0.0070003
305,8377.23,1.88437,2.00718,1.6865,0.3716,0.45241,0.37901,0.13396,2.64534,2.33529,1.85438,0.0069904,0.0069904,0.0069904
306,8404.59,1.90647,1.98534,1.66531,0.32002,0.48605,0.39265,0.13984,2.61158,2.29857,1.85218,0.0069805,0.0069805,0.0069805
307,8432.14,1.93923,2.0285,1.67133,0.39785,0.47748,0.40694,0.13842,2.63587,2.27821,1.85201,0.0069706,0.0069706,0.0069706
308,8459.39,1.91863,1.9779,1.65458,0.43128,0.45279,0.41319,0.13288,2.64211,2.25309,1.84055,0.0069607,0.0069607,0.0069607
309,8487.03,1.96137,2.02178,1.71759,0.4883,0.44913,0.41971,0.13308,2.68316,2.33467,1.85852,0.0069508,0.0069508,0.0069508
310,8514.54,1.8989,2.01996,1.65998,0.51864,0.42832,0.42641,0.13674,2.66711,2.37759,1.86653,0.0069409,0.0069409,0.0069409
311,8541.95,1.89867,1.97506,1.64299,0.48143,0.44235,0.40513,0.13537,2.63576,2.31119,1.81906,0.006931,0.006931,0.006931
312,8569.31,1.89209,1.93233,1.63341,0.41057,0.48157,0.40585,0.13782,2.61131,2.3109,1.82981,0.0069211,0.0069211,0.0069211
313,8596.55,1.88012,1.97168,1.65534,0.48138,0.47678,0.4208,0.14942,2.60439,2.28118,1.84617,0.0069112,0.0069112,0.0069112
314,8624.21,1.9301,2.02702,1.65709,0.40359,0.47469,0.40485,0.14158,2.60206,2.24956,1.81027,0.0069013,0.0069013,0.0069013
315,8651.7,1.84668,1.95336,1.62865,0.47647,0.43504,0.42195,0.14414,2.56857,2.25268,1.8182,0.0068914,0.0068914,0.0068914
316,8679.34,1.89751,2.00047,1.65478,0.59525,0.36873,0.42619,0.14527,2.60101,2.31608,1.82661,0.0068815,0.0068815,0.0068815
317,8706.69,1.86638,1.99845,1.62636,0.54866,0.40127,0.44576,0.13858,2.60323,2.28322,1.82353,0.0068716,0.0068716,0.0068716
318,8734.1,1.90746,1.99526,1.64767,0.53771,0.46946,0.45859,0.14876,2.59855,2.3073,1.80833,0.0068617,0.0068617,0.0068617
319,8761.53,1.8958,1.97799,1.65859,0.59499,0.42957,0.42471,0.13846,2.62673,2.27567,1.83381,0.0068518,0.0068518,0.0068518
320,8788.75,1.86474,1.96029,1.63745,0.50114,0.44786,0.39479,0.13918,2.62187,2.30022,1.82659,0.0068419,0.0068419,0.0068419
321,8816.16,1.88832,1.98054,1.65156,0.3587,0.52179,0.42614,0.14204,2.61163,2.33597,1.81223,0.006832,0.006832,0.006832
322,8843.64,1.85596,1.9257,1.63915,0.38327,0.50659,0.42162,0.14333,2.60207,2.25659,1.80875,0.0068221,0.0068221,0.0068221
323,8871.33,1.8825,1.92545,1.64423,0.38555,0.51961,0.42949,0.14348,2.58047,2.28638,1.81444,0.0068122,0.0068122,0.0068122
324,8898.8,1.93591,2.0259,1.69537,0.4172,0.49279,0.40825,0.13627,2.58256,2.34017,1.80883,0.0068023,0.0068023,0.0068023
325,8926.19,1.90079,1.99274,1.63785,0.35407,0.50014,0.41675,0.1339,2.5855,2.33367,1.79807,0.0067924,0.0067924,0.0067924
326,8953.57,1.89804,2.00005,1.65811,0.42156,0.48735,0.43122,0.14151,2.59392,2.31233,1.79443,0.0067825,0.0067825,0.0067825
327,8980.84,1.90915,1.9872,1.66556,0.37445,0.52473,0.43204,0.14361,2.62145,2.26191,1.79054,0.0067726,0.0067726,0.0067726
328,9008.29,1.88445,1.98386,1.66787,0.48806,0.491,0.45088,0.15713,2.58339,2.2579,1.7995,0.0067627,0.0067627,0.0067627
329,9035.7,1.89757,1.92441,1.63227,0.47702,0.43418,0.42161,0.15228,2.57304,2.30036,1.79314,0.0067528,0.0067528,0.0067528
330,9063.25,1.86726,1.95867,1.64115,0.4426,0.45911,0.40475,0.15342,2.56592,2.29581,1.78337,0.0067429,0.0067429,0.0067429
331,9090.68,1.852,1.94842,1.64269,0.3825,0.50031,0.39565,0.14523,2.58191,2.27598,1.80158,0.006733,0.006733,0.006733
