epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
332,9118.05,1.85074,1.87042,1.62803,0.46054,0.38179,0.38015,0.13919,2.5854,2.29044,1.79985,0.0067231,0.0067231,0.0067231
333,9145.45,1.78912,1.87044,1.61463,0.49351,0.44032,0.40258,0.14448,2.62111,2.2971,1.81049,0.0067132,0.0067132,0.0067132
334,9172.8,1.9268,1.97979,1.6564,0.42061,0.45853,0.42732,0.14328,2.5892,2.29186,1.81896,0.0067033,0.0067033,0.0067033
335,9200.47,1.84482,1.92649,1.62232,0.56872,0.37262,0.41453,0.13869,2.59163,2.28308,1.83004,0.0066934,0.0066934,0.0066934
336,9227.69,1.83887,1.93254,1.62316,0.49203,0.4187,0.4123,0.14224,2.61573,2.24612,1.82181,0.0066835,0.0066835,0.0066835
337,9255.39,1.83131,1.93295,1.63989,0.44092,0.50075,0.44773,0.14326,2.6401,2.34856,1.83225,0.0066736,0.0066736,0.0066736
338,9282.84,1.87481,1.97027,1.64571,0.49023,0.45585,0.39726,0.1443,2.59009,2.2881,1.80168,0.0066637,0.0066637,0.0066637
339,9310.16,1.88721,1.96443,1.63101,0.44204,0.46161,0.40588,0.14036,2.63211,2.33043,1.82768,0.0066538,0.0066538,0.0066538
340,9337.55,1.84852,1.87288,1.61899,0.41972,0.51641,0.4323,0.14802,2.59251,2.28212,1.80737,0.0066439,0.0066439,0.0066439
341,9365.53,1.83046,1.95301,1.64467,0.39966,0.54088,0.43293,0.15048,2.61495,2.29437,1.82373,0.006634,0.006634,0.006634
342,9392.99,1.88188,1.93112,1.63398,0.40853,0.52556,0.4182,0.14367,2.59417,2.28146,1.79061,0.0066241,0.0066241,0.0066241
343,9420.63,1.86134,1.94251,1.62974,0.42339,0.47927,0.45651,0.15363,2.60299,2.21406,1.8031,0.0066142,0.0066142,0.0066142
344,9448.52,1.83921,1.90186,1.61391,0.44057,0.48591,0.43626,0.14978,2.61637,2.27206,1.81862,0.0066043,0.0066043,0.0066043
345,9475.93,1.88779,1.9265,1.64061,0.43852,0.51778,0.42121,0.15456,2.57774,2.30969,1.80511,0.0065944,0.0065944,0.0065944
346,9503.38,1.78943,1.8533,1.59373,0.42611,0.4778,0.41278,0.14902,2.58732,2.26402,1.79293,0.0065845,0.0065845,0.0065845
347,9530.78,1.83284,1.89802,1.63903,0.44698,0.46015,0.41968,0.14999,2.64008,2.29987,1.80191,0.0065746,0.0065746,0.0065746
348,9559.22,1.86111,1.94969,1.63245,0.39767,0.47212,0.45097,0.15445,2.60326,2.25783,1.79499,0.0065647,0.0065647,0.0065647
349,9586.85,1.82121,1.93753,1.61917,0.46875,0.49268,0.41538,0.14059,2.57931,2.25772,1.79119,0.0065548,0.0065548,0.0065548
350,9614.91,1.87887,1.96617,1.63709,0.48708,0.46942,0.41571,0.14882,2.56236,2.26774,1.80692,0.0065449,0.0065449,0.0065449
351,9642.42,1.85506,1.95354,1.61754,0.4587,0.46768,0.43735,0.14787,2.54418,2.26486,1.803,0.006535,0.006535,0.006535
352,9669.91,1.87047,1.94395,1.62019,0.42672,0.46236,0.40486,0.13978,2.58432,2.22663,1.80465,0.0065251,0.0065251,0.0065251
353,9697.45,1.81861,1.89126,1.62744,0.45773,0.44447,0.3978,0.13767,2.59789,2.22617,1.80578,0.0065152,0.0065152,0.0065152
354,9725.54,1.83005,1.94265,1.63944,0.47756,0.49116,0.43887,0.15027,2.60391,2.26451,1.82024,0.0065053,0.0065053,0.0065053
355,9753.16,1.83534,1.90663,1.59592,0.52333,0.42905,0.43078,0.15066,2.55787,2.20994,1.80714,0.0064954,0.0064954,0.0064954
356,9780.85,1.89088,1.96925,1.65228,0.42579,0.47389,0.4063,0.14794,2.56321,2.24101,1.79717,0.0064855,0.0064855,0.0064855
357,9808.91,1.86767,1.91978,1.62899,0.39184,0.53676,0.44629,0.15349,2.55551,2.23687,1.78955,0.0064756,0.0064756,0.0064756
358,9836.44,1.84583,1.95346,1.64276,0.41846,0.5168,0.43543,0.15037,2.56781,2.20739,1.78832,0.0064657,0.0064657,0.0064657
359,9863.91,1.87076,1.93432,1.63413,0.4734,0.38411,0.41113,0.13943,2.59234,2.26231,1.82164,0.0064558,0.0064558,0.0064558
360,9891.39,1.83333,1.91016,1.60945,0.56943,0.43578,0.42322,0.1474,2.56747,2.25628,1.81069,0.0064459,0.0064459,0.0064459
361,9918.75,1.86861,1.8723,1.62345,0.52964,0.44802,0.43443,0.14584,2.59214,2.2628,1.79777,0.006436,0.006436,0.006436
362,9946.69,1.80988,1.89137,1.60522,0.4563,0.49358,0.41156,0.14343,2.58388,2.28191,1.78786,0.0064261,0.0064261,0.0064261
363,9974.66,1.83766,1.92323,1.62805,0.48129,0.51374,0.44022,0.15032,2.56911,2.24353,1.79667,0.0064162,0.0064162,0.0064162
364,10002.2,1.80491,1.85667,1.59932,0.3871,0.525,0.42837,0.1484,2.56819,2.19932,1.77689,0.0064063,0.0064063,0.0064063
365,10029.8,1.80971,1.88863,1.64799,0.39061,0.49671,0.41736,0.14024,2.61059,2.20543,1.7901,0.0063964,0.0063964,0.0063964
366,10057.2,1.84169,1.93021,1.59952,0.4442,0.51839,0.42323,0.14539,2.59058,2.20093,1.80585,0.0063865,0.0063865,0.0063865
367,10085.3,1.81907,1.89485,1.62523,0.41995,0.48489,0.42386,0.14815,2.60164,2.23066,1.8118,0.0063766,0.0063766,0.0063766
368,10112.8,1.85642,1.89515,1.61863,0.40264,0.52098,0.43363,0.15797,2.57341,2.19664,1.78066,0.0063667,0.0063667,0.0063667
369,10140.6,1.80778,1.87236,1.60712,0.55846,0.4073,0.42472,0.15515,2.60487,2.22742,1.80192,0.0063568,0.0063568,0.0063568
370,10168.1,1.80951,1.83458,1.59887,0.52362,0.40255,0.41732,0.15599,2.5891,2.20744,1.78948,0.0063469,0.0063469,0.0063469
371,10195.5,1.8536,1.85136,1.61462,0.43898,0.49451,0.43275,0.15146,2.60314,2.22599,1.8127,0.006337,0.006337,0.006337
372,10223,1.79431,1.8456,1.59122,0.4121,0.50741,0.43498,0.15275,2.60285,2.21955,1.80177,0.0063271,0.0063271,0.0063271
373,10251.2,1.80319,1.78496,1.56516,0.56696,0.4219,0.42429,0.15188,2.55139,2.23185,1.78776,0.0063172,0.0063172,0.0063172
374,10278.8,1.82751,1.84193,1.59916,0.46089,0.4702,0.43039,0.15181,2.57428,2.19573,1.79958,0.0063073,0.0063073,0.0063073
375,10306.8,1.81683,1.82965,1.57904,0.47255,0.42545,0.39832,0.14324,2.62031,2.20935,1.83026,0.0062974,0.0062974,0.0062974
376,10334.2,1.82557,1.87902,1.60062,0.48052,0.44091,0.41636,0.14331,2.59045,2.24889,1.81008,0.0062875,0.0062875,0.0062875
377,10361.7,1.8324,1.85687,1.62831,0.52362,0.48853,0.47098,0.16679,2.60063,2.23211,1.80276,0.0062776,0.0062776,0.0062776
378,10389.2,1.84411,1.90097,1.57633,0.56808,0.4314,0.44722,0.15739,2.60004,2.20912,1.81318,0.0062677,0.0062677,0.0062677
379,10417.3,1.85185,1.87994,1.62789,0.43137,0.49105,0.44165,0.15922,2.56731,2.23368,1.78752,0.0062578,0.0062578,0.0062578
380,10444.9,1.78795,1.8128,1.59005,0.4437,0.45734,0.40547,0.15172,2.57711,2.27733,1.79747,0.0062479,0.0062479,0.0062479
381,10472.8,1.79853,1.88737,1.63142,0.38944,0.5166,0.42155,0.15546,2.58493,2.25908,1.80071,0.006238,0.006238,0.006238
382,10500.2,1.80753,1.84492,1.60269,0.51858,0.46308,0.43326,0.15347,2.60715,2.21968,1.8332,0.0062281,0.0062281,0.0062281
383,10527.6,1.80809,1.8761,1.60665,0.49606,0.44794,0.44943,0.15729,2.59921,2.25145,1.81764,0.0062182,0.0062182,0.0062182
384,10555.1,1.7917,1.82142,1.60244,0.58072,0.4549,0.45953,0.16292,2.58488,2.26842,1.81302,0.0062083,0.0062083,0.0062083
385,10583.2,1.80113,1.81951,1.58404,0.51098,0.45398,0.4685,0.1606,2.58843,2.26477,1.79614,0.0061984,0.0061984,0.0061984
386,10610.7,1.82453,1.82384,1.5985,0.42716,0.53842,0.47344,0.15809,2.58807,2.23161,1.79178,0.0061885,0.0061885,0.0061885
387,10638.7,1.82431,1.85811,1.58856,0.5998,0.4398,0.43764,0.15151,2.59504,2.21722,1.80848,0.0061786,0.0061786,0.0061786
388,10666.1,1.83279,1.8599,1.59209,0.48733,0.50772,0.44766,0.16127,2.57984,2.22477,1.79259,0.0061687,0.0061687,0.0061687
389,10693.6,1.83691,1.90682,1.60381,0.43148,0.49128,0.42571,0.15168,2.61551,2.26157,1.80482,0.0061588,0.0061588,0.0061588
390,10721,1.82266,1.88058,1.57696,0.44763,0.44116,0.40986,0.14809,2.58961,2.27622,1.80236,0.0061489,0.0061489,0.0061489
391,10749.1,1.78273,1.78735,1.5798,0.48782,0.47477,0.41841,0.14964,2.58721,2.24079,1.78736,0.006139,0.006139,0.006139
392,10776.6,1.78776,1.87525,1.59134,0.46572,0.48601,0.42693,0.15258,2.58578,2.29996,1.80068,0.0061291,0.0061291,0.0061291
393,10804.6,1.77755,1.84327,1.57473,0.48528,0.48121,0.43258,0.15846,2.562,2.24145,1.80432,0.0061192,0.0061192,0.0061192
394,10832,1.81048,1.8602,1.58896,0.48292,0.50124,0.42334,0.15967,2.55272,2.18046,1.80152,0.0061093,0.0061093,0.0061093
395,10859.4,1.79259,1.79729,1.57931,0.51221,0.43946,0.42188,0.15816,2.53156,2.17185,1.79189,0.0060994,0.0060994,0.0060994
396,10886.8,1.77058,1.82769,1.57473,0.48557,0.48525,0.43378,0.15859,2.55627,2.19449,1.7973,0.0060895,0.0060895,0.0060895
397,10915,1.81077,1.88728,1.59364,0.57076,0.49857,0.465,0.15905,2.58084,2.24618,1.82059,0.0060796,0.0060796,0.0060796
398,10942.6,1.76912,1.81468,1.569,0.59303,0.46969,0.4694,0.16076,2.5767,2.26655,1.81122,0.0060697,0.0060697,0.0060697
399,10970.5,1.79225,1.85453,1.57045,0.51648,0.50379,0.43151,0.15557,2.57609,2.23943,1.80872,0.0060598,0.0060598,0.0060598
400,10997.9,1.80584,1.88621,1.59824,0.54699,0.45714,0.4613,0.16398,2.55644,2.21122,1.78297,0.0060499,0.0060499,0.0060499
401,11025.4,1.79206,1.78529,1.5722,0.40841,0.53667,0.48226,0.16503,2.5548,2.15192,1.78429,0.00604,0.00604,0.00604
402,11053,1.81619,1.86967,1.61139,0.45984,0.50044,0.45671,0.16194,2.57169,2.15815,1.79529,0.0060301,0.0060301,0.0060301
403,11081.1,1.74648,1.80044,1.58405,0.49036,0.47126,0.41345,0.15802,2.54308,2.16527,1.78234,0.0060202,0.0060202,0.0060202
404,11108.7,1.7325,1.74075,1.57405,0.48515,0.46742,0.43955,0.16289,2.54363,2.1883,1.75497,0.0060103,0.0060103,0.0060103
405,11136.6,1.79195,1.82018,1.5609,0.52611,0.48676,0.44946,0.16366,2.56615,2.23504,1.80109,0.0060004,0.0060004,0.0060004
406,11164.1,1.81288,1.8325,1.59304,0.57434,0.43434,0.45198,0.15947,2.55498,2.19899,1.79635,0.0059905,0.0059905,0.0059905
407,11191.6,1.75158,1.75579,1.55426,0.56854,0.42146,0.46443,0.15792,2.55125,2.18083,1.79945,0.0059806,0.0059806,0.0059806
408,11219,1.81349,1.93566,1.619,0.4434,0.48674,0.45757,0.16448,2.55412,2.18601,1.8082,0.0059707,0.0059707,0.0059707
409,11247,1.73951,1.81434,1.58369,0.48477,0.47023,0.42355,0.15753,2.53283,2.18348,1.79216,0.0059608,0.0059608,0.0059608
410,11274.7,1.762,1.79839,1.57691,0.41809,0.51534,0.41819,0.14881,2.5542,2.21727,1.80811,0.0059509,0.0059509,0.0059509
411,11302.6,1.81542,1.79899,1.57708,0.45336,0.48166,0.44361,0.1594,2.57356,2.21609,1.81287,0.005941,0.005941,0.005941
412,11330,1.82267,1.90212,1.56962,0.51688,0.45787,0.44993,0.15758,2.58975,2.21599,1.81632,0.0059311,0.0059311,0.0059311
413,11357.5,1.74737,1.78047,1.58213,0.4857,0.45925,0.45621,0.15265,2.56483,2.19245,1.80984,0.0059212,0.0059212,0.0059212
414,11384.9,1.78476,1.8061,1.60352,0.49066,0.45239,0.42489,0.14718,2.56287,2.1712,1.8094,0.0059113,0.0059113,0.0059113
415,11413,1.74517,1.75639,1.54291,0.50462,0.42114,0.42629,0.15479,2.5517,2.13649,1.80676,0.0059014,0.0059014,0.0059014
416,11440.6,1.8006,1.85733,1.60516,0.50454,0.47997,0.4403,0.15218,2.57145,2.18312,1.81148,0.0058915,0.0058915,0.0058915
417,11468.5,1.78546,1.86233,1.57719,0.56142,0.42799,0.43707,0.15375,2.5679,2.22634,1.81325,0.0058816,0.0058816,0.0058816
418,11496,1.78054,1.80141,1.57657,0.522,0.45744,0.4279,0.15834,2.55726,2.20546,1.79843,0.0058717,0.0058717,0.0058717
419,11523.5,1.78314,1.8238,1.56787,0.46059,0.45314,0.42815,0.15881,2.55665,2.19394,1.79979,0.0058618,0.0058618,0.0058618
420,11551,1.75921,1.74602,1.56687,0.45378,0.481,0.42427,0.15659,2.56355,2.21931,1.80691,0.0058519,0.0058519,0.0058519
421,11579,1.78785,1.80725,1.58613,0.4937,0.47517,0.42654,0.15093,2.59788,2.23362,1.81693,0.005842,0.005842,0.005842
422,11606.6,1.78811,1.83097,1.58626,0.49478,0.45975,0.43389,0.1491,2.56298,2.18741,1.78747,0.0058321,0.0058321,0.0058321
423,11634.6,1.77856,1.77767,1.57262,0.51581,0.43433,0.42786,0.15191,2.54402,2.2012,1.79589,0.0058222,0.0058222,0.0058222
424,11662.1,1.76376,1.77075,1.5533,0.50827,0.46716,0.42921,0.1576,2.53097,2.18161,1.77849,0.0058123,0.0058123,0.0058123
425,11689.6,1.7563,1.7241,1.54401,0.52689,0.46895,0.44261,0.15608,2.56084,2.20222,1.79234,0.0058024,0.0058024,0.0058024
426,11717.2,1.74556,1.76533,1.56733,0.54144,0.49003,0.45323,0.15594,2.59241,2.20789,1.82057,0.0057925,0.0057925,0.0057925
427,11745.3,1.76834,1.82692,1.57318,0.45634,0.49582,0.43215,0.1507,2.5891,2.2107,1.81714,0.0057826,0.0057826,0.0057826
428,11772.9,1.76697,1.74281,1.54756,0.47496,0.46628,0.43351,0.15151,2.57292,2.19367,1.80117,0.0057727,0.0057727,0.0057727
429,11800.8,1.76014,1.78405,1.56227,0.48426,0.44935,0.45052,0.15926,2.57404,2.17801,1.80601,0.0057628,0.0057628,0.0057628
430,11828.3,1.77559,1.77992,1.58005,0.43482,0.50645,0.42096,0.15585,2.57183,2.15743,1.81626,0.0057529,0.0057529,0.0057529
431,11855.7,1.75166,1.75955,1.56525,0.5794,0.48537,0.44423,0.15248,2.57772,2.17049,1.81548,0.005743,0.005743,0.005743
432,11883.1,1.73727,1.73086,1.58706,0.5473,0.49864,0.47184,0.16907,2.58198,2.21956,1.81859,0.0057331,0.0057331,0.0057331
433,11911.2,1.71916,1.75038,1.54212,0.55874,0.4247,0.45603,0.1632,2.5763,2.21342,1.8211,0.0057232,0.0057232,0.0057232
434,11938.8,1.7798,1.74754,1.57027,0.52288,0.49068,0.44273,0.15747,2.55494,2.19206,1.80273,0.0057133,0.0057133,0.0057133
435,11966.6,1.72713,1.71398,1.54367,0.6151,0.44824,0.46123,0.15749,2.56299,2.16867,1.80096,0.0057034,0.0057034,0.0057034
436,11994.2,1.7409,1.75689,1.55376,0.51795,0.47742,0.43439,0.14925,2.58306,2.19686,1.80569,0.0056935,0.0056935,0.0056935
437,12021.6,1.70155,1.66195,1.56208,0.41594,0.53497,0.4502,0.14662,2.56765,2.21827,1.81204,0.0056836,0.0056836,0.0056836
438,12049,1.73843,1.74778,1.56397,0.53068,0.40031,0.46031,0.15726,2.5808,2.24192,1.81935,0.0056737,0.0056737,0.0056737
439,12077.1,1.74856,1.6962,1.55489,0.48169,0.4344,0.42614,0.15295,2.58634,2.21795,1.81722,0.0056638,0.0056638,0.0056638
440,12104.6,1.71997,1.71484,1.53975,0.49887,0.47913,0.43439,0.15317,2.56779,2.18266,1.81458,0.0056539,0.0056539,0.0056539
441,12132.5,1.72429,1.7417,1.53519,0.55561,0.45813,0.45676,0.15904,2.59652,2.17434,1.83426,0.005644,0.005644,0.005644
442,12160,1.74869,1.7554,1.56081,0.45028,0.49453,0.44395,0.15503,2.58952,2.18471,1.81863,0.0056341,0.0056341,0.0056341
443,12187.5,1.73893,1.766,1.56289,0.51315,0.46571,0.42461,0.14783,2.58331,2.23059,1.82156,0.0056242,0.0056242,0.0056242
444,12215,1.75566,1.69802,1.55502,0.49534,0.49721,0.42879,0.14452,2.58664,2.21953,1.81077,0.0056143,0.0056143,0.0056143
445,12243.3,1.75886,1.74003,1.5521,0.46756,0.53229,0.43992,0.15552,2.6011,2.21332,1.82461,0.0056044,0.0056044,0.0056044
446,12270.9,1.73428,1.7588,1.58211,0.49413,0.51222,0.44129,0.1573,2.58696,2.24053,1.79856,0.0055945,0.0055945,0.0055945
447,12298.8,1.72031,1.74351,1.55502,0.40898,0.56493,0.44665,0.15581,2.60603,2.22058,1.81635,0.0055846,0.0055846,0.0055846
448,12326.2,1.72006,1.73611,1.5287,0.45683,0.48854,0.4468,0.1584,2.56029,2.15378,1.79743,0.0055747,0.0055747,0.0055747
449,12353.8,1.75583,1.71684,1.56689,0.57549,0.46138,0.45978,0.15987,2.56695,2.16851,1.80453,0.0055648,0.0055648,0.0055648
450,12381.5,1.72811,1.73269,1.54329,0.58277,0.44136,0.4641,0.16668,2.5751,2.13116,1.81937,0.0055549,0.0055549,0.0055549
451,12409.6,1.70028,1.68743,1.55055,0.46914,0.47045,0.43633,0.15692,2.5997,2.18137,1.83024,0.005545,0.005545,0.005545
452,12437.3,1.74163,1.71563,1.53447,0.52213,0.44945,0.41822,0.15313,2.5786,2.1877,1.81021,0.0055351,0.0055351,0.0055351
453,12465.3,1.76353,1.75016,1.56612,0.44744,0.51517,0.42423,0.15503,2.6097,2.2047,1.81648,0.0055252,0.0055252,0.0055252
454,12492.9,1.72409,1.69363,1.5336,0.41219,0.50108,0.42608,0.15881,2.57995,2.16469,1.81343,0.0055153,0.0055153,0.0055153
455,12520.6,1.72129,1.68799,1.55262,0.49305,0.47865,0.42682,0.15705,2.56195,2.18988,1.79426,0.0055054,0.0055054,0.0055054
456,12548.1,1.74041,1.75358,1.55256,0.56662,0.44768,0.43461,0.14959,2.55426,2.13475,1.78103,0.0054955,0.0054955,0.0054955
457,12576.3,1.72424,1.69655,1.54623,0.53217,0.449,0.4212,0.1436,2.57592,2.19492,1.79667,0.0054856,0.0054856,0.0054856
458,12603.9,1.73071,1.75701,1.56391,0.48402,0.47434,0.43319,0.14971,2.58145,2.16903,1.80361,0.0054757,0.0054757,0.0054757
459,12631.8,1.74442,1.7731,1.54588,0.56907,0.45556,0.45402,0.15377,2.57299,2.16931,1.80459,0.0054658,0.0054658,0.0054658
460,12659.2,1.7446,1.73684,1.54196,0.45509,0.49881,0.44146,0.15592,2.56944,2.14987,1.78996,0.0054559,0.0054559,0.0054559
461,12686.6,1.72326,1.72448,1.54104,0.48972,0.51219,0.4482,0.15697,2.56632,2.14646,1.7904,0.005446,0.005446,0.005446
462,12714.1,1.71552,1.74098,1.55906,0.49171,0.48868,0.45307,0.15856,2.5649,2.17173,1.79739,0.0054361,0.0054361,0.0054361
463,12742.2,1.71993,1.67985,1.52024,0.50993,0.50634,0.44458,0.15947,2.55854,2.14495,1.79268,0.0054262,0.0054262,0.0054262
464,12769.8,1.73886,1.74104,1.52677,0.51402,0.51238,0.44579,0.16296,2.54935,2.16599,1.78285,0.0054163,0.0054163,0.0054163
465,12797.8,1.71626,1.71413,1.5371,0.55076,0.50878,0.45704,0.15975,2.57157,2.17845,1.79248,0.0054064,0.0054064,0.0054064
466,12825.4,1.70886,1.70814,1.53257,0.48693,0.52577,0.45374,0.16309,2.55792,2.17858,1.79299,0.0053965,0.0053965,0.0053965
467,12852.8,1.72136,1.72576,1.53475,0.58182,0.50011,0.47012,0.16334,2.57202,2.17148,1.79356,0.0053866,0.0053866,0.0053866
468,12880.3,1.73176,1.7292,1.55855,0.55515,0.47514,0.4517,0.16121,2.56956,2.14882,1.8046,0.0053767,0.0053767,0.0053767
469,12908.4,1.73174,1.71134,1.53389,0.50475,0.49908,0.44152,0.157,2.60225,2.17495,1.82775,0.0053668,0.0053668,0.0053668
470,12936,1.70556,1.65299,1.52678,0.57259,0.45352,0.45153,0.15706,2.58538,2.18853,1.82511,0.0053569,0.0053569,0.0053569
471,12964.1,1.74775,1.77292,1.53288,0.44617,0.52099,0.43988,0.1521,2.60112,2.20547,1.8278,0.005347,0.005347,0.005347
472,12991.5,1.74154,1.73736,1.53792,0.49842,0.50849,0.44218,0.15834,2.60358,2.19397,1.82268,0.0053371,0.0053371,0.0053371
473,13018.9,1.743,1.70191,1.53561,0.53178,0.48502,0.44717,0.15963,2.59458,2.20376,1.81487,0.0053272,0.0053272,0.0053272
474,13046.5,1.705,1.68814,1.52975,0.49722,0.4891,0.42944,0.15509,2.55881,2.17328,1.79532,0.0053173,0.0053173,0.0053173
475,13074.6,1.77031,1.78137,1.55481,0.53306,0.46037,0.43636,0.15989,2.56405,2.18415,1.80786,0.0053074,0.0053074,0.0053074
476,13102.2,1.72815,1.73701,1.53404,0.51092,0.48128,0.44514,0.15698,2.57505,2.23228,1.82048,0.0052975,0.0052975,0.0052975
477,13130,1.68447,1.64613,1.52951,0.45644,0.51457,0.41167,0.14775,2.58731,2.22699,1.8255,0.0052876,0.0052876,0.0052876
478,13157.5,1.7045,1.70388,1.52794,0.51663,0.48787,0.42593,0.15301,2.56688,2.16033,1.80534,0.0052777,0.0052777,0.0052777
479,13184.9,1.69204,1.68554,1.51107,0.50079,0.46987,0.4464,0.1576,2.54914,2.16261,1.7918,0.0052678,0.0052678,0.0052678
480,13212.4,1.74005,1.71267,1.54088,0.44867,0.5176,0.44792,0.15656,2.53529,2.13079,1.77589,0.0052579,0.0052579,0.0052579
481,13240.5,1.72106,1.71068,1.55066,0.47196,0.51174,0.44289,0.15403,2.54855,2.16693,1.78067,0.005248,0.005248,0.005248
482,13268.1,1.66883,1.70529,1.5194,0.52197,0.4897,0.46244,0.16072,2.55789,2.18095,1.77347,0.0052381,0.0052381,0.0052381
483,13296,1.68768,1.6291,1.51589,0.45594,0.54478,0.45514,0.16288,2.57128,2.17288,1.78592,0.0052282,0.0052282,0.0052282
484,13323.4,1.69473,1.64188,1.53422,0.46953,0.51119,0.46157,0.15945,2.56336,2.13197,1.77713,0.0052183,0.0052183,0.0052183
485,13350.8,1.69685,1.66319,1.53326,0.49947,0.51673,0.49893,0.16424,2.55932,2.16289,1.78073,0.0052084,0.0052084,0.0052084
486,13378.3,1.6989,1.68074,1.52677,0.52007,0.51876,0.51076,0.16892,2.57964,2.21994,1.7961,0.0051985,0.0051985,0.0051985
487,13406.3,1.70357,1.72691,1.52807,0.65808,0.44406,0.47054,0.16463,2.58576,2.2223,1.80588,0.0051886,0.0051886,0.0051886
488,13433.9,1.69982,1.67037,1.53394,0.55769,0.47685,0.47669,0.1617,2.57934,2.20716,1.80732,0.0051787,0.0051787,0.0051787
489,13461.9,1.71206,1.6713,1.51152,0.51447,0.49589,0.45667,0.16231,2.56285,2.20127,1.81574,0.0051688,0.0051688,0.0051688
490,13489.3,1.6949,1.62462,1.51339,0.42611,0.53347,0.47183,0.17074,2.56824,2.20575,1.80345,0.0051589,0.0051589,0.0051589
491,13516.7,1.69095,1.64305,1.5117,0.53924,0.46013,0.46908,0.17017,2.57706,2.1808,1.8038,0.005149,0.005149,0.005149
492,13544.2,1.69021,1.67957,1.51548,0.5551,0.44951,0.45851,0.1689,2.59053,2.17842,1.80744,0.0051391,0.0051391,0.0051391
493,13572.3,1.69935,1.64813,1.49687,0.576,0.46598,0.45003,0.15822,2.57156,2.16775,1.798,0.0051292,0.0051292,0.0051292
494,13599.9,1.69445,1.71999,1.52718,0.52685,0.46332,0.44813,0.15665,2.57258,2.18451,1.79814,0.0051193,0.0051193,0.0051193
495,13627.9,1.69081,1.70198,1.53366,0.53829,0.48563,0.4654,0.16241,2.57013,2.19511,1.79747,0.0051094,0.0051094,0.0051094
496,13655.3,1.68515,1.66201,1.52881,0.42566,0.55409,0.46146,0.15683,2.5471,2.16362,1.80489,0.0050995,0.0050995,0.0050995
497,13682.7,1.69282,1.68978,1.53032,0.43513,0.54268,0.48473,0.17331,2.54133,2.12642,1.80476,0.0050896,0.0050896,0.0050896
